TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
9,4/1/2022 15:45:00,9.8,118801,95,1.3,19,854,1,13611,
9,4/1/2022 16:00:00,9.8,118809,95,1.4,19,854,1,13848,
9,4/1/2022 16:15:00,9.9,119737,95,1.3,19,854,1,14211,
9,4/1/2022 16:30:00,10,121585,96,1.1,19,854,1,14411,
9,4/1/2022 16:45:00,10.2,123433,96,0.8,20,854,1,14957,
9,4/1/2022 17:00:00,10.3,125281,97,0.6,20,854,1,15051,
9,4/1/2022 17:15:00,10.5,129097,97,0.3,20,854,1,15259,
9,4/1/2022 17:30:00,10.8,134882,96,-0.2,21,854,1,15298,
9,4/1/2022 17:45:00,11.1,140667,96,-0.7,22,854,1,14526,
9,4/1/2022 18:00:00,11.4,146452,96,-1.2,23,854,1.1,14595,
9,4/1/2022 18:15:00,11.5,149703,96,-1.6,23,854,1,14126,
9,4/1/2022 18:30:00,11.5,150420,95,-1.9,24,854,1,14097,
9,4/1/2022 18:45:00,11.5,151138,94,-2.3,24,855,1,13991,
9,4/1/2022 19:00:00,11.6,151855,93,-2.6,25,855,1,13367,
9,4/1/2022 19:15:00,11.6,151417,92,-2.9,25,855,1,13046,
9,4/1/2022 19:30:00,11.5,149823,91,-3,26,855,1,12706,
9,4/1/2022 19:45:00,11.4,148228,90,-3.2,26,855,1,11151,
9,4/1/2022 20:00:00,11.3,146634,88,-3.3,27,855,1,10906,
9,4/1/2022 20:15:00,11.3,145513,87,-3.5,27,855,1,11390,
9,4/1/2022 20:30:00,11.3,144864,86,-3.7,28,855,1,11618,
9,4/1/2022 20:45:00,11.2,144215,85,-3.8,29,856,1.1,10973,
9,4/1/2022 21:00:00,11.3,143566,84,-4,30,856,1,10078,
9,4/1/2022 21:15:00,11.4,143914,83,-4.1,30,856,1,10050,
9,4/1/2022 21:30:00,11.5,145259,83,-4.2,30,856,1,10439,
9,4/1/2022 21:45:00,11.7,146604,83,-4.3,30,856,1,10482,
9,4/1/2022 22:00:00,11.8,147949,82,-4.4,30,856,1,10709,
9,4/1/2022 22:15:00,11.9,147228,82,-4.5,30,856,1.1,10737,
9,4/1/2022 22:30:00,11.8,144443,83,-4.6,31,856,1,11262,
9,4/1/2022 22:45:00,11.7,141658,83,-4.7,31,856,1,11730,
9,4/1/2022 23:00:00,11.6,138873,84,-4.8,32,856,1,12042,
9,4/1/2022 23:15:00,11.6,137216,83,-5,32,856,1,12016,
9,4/1/2022 23:30:00,11.7,136687,83,-5.2,32,856,1.1,12297,
9,4/1/2022 23:45:00,11.8,136158,82,-5.3,33,856,1,12148,
9,5/1/2022 00:00:00,9.2,52155,90,-6.3,35,857,1.1,12422,
9,5/1/2022 00:15:00,9.2,51362,91,-6.5,35,857,1,12628,
9,5/1/2022 00:30:00,9.3,53078,91,-6.6,36,857,1,12367,
9,5/1/2022 00:45:00,9.4,54795,91,-6.8,36,856,1,12187,
9,5/1/2022 01:00:00,9.5,56511,91,-6.9,37,856,1,12011,
9,5/1/2022 01:15:00,9.6,58499,91,-7.1,37,856,1,12585,
9,5/1/2022 01:30:00,9.7,60758,91,-7.2,38,856,1,13451,
9,5/1/2022 01:45:00,9.8,63017,91,-7.4,38,856,1,13131,
9,5/1/2022 02:00:00,9.9,65276,91,-7.5,39,856,1,12225,
9,5/1/2022 02:15:00,10.1,67169,92,-7.6,39,856,1,12673,
9,5/1/2022 02:30:00,10.2,68695,92,-7.7,39,856,1.1,12883,
9,5/1/2022 02:45:00,10.3,70222,93,-7.7,40,856,1.1,12198,
9,5/1/2022 03:00:00,10.4,71748,93,-7.8,40,856,1,11734,
9,5/1/2022 03:15:00,10.5,73877,93,-7.9,40,856,1,12107,
9,5/1/2022 03:30:00,10.6,76609,92,-8,41,856,1.1,12354,
9,5/1/2022 03:45:00,10.7,79341,92,-8.1,41,856,1.1,12126,
9,5/1/2022 04:00:00,10.8,82073,91,-8.2,42,856,1,12078,
9,5/1/2022 04:15:00,10.8,84393,90,-8.4,42,856,1,12816,
9,5/1/2022 04:30:00,10.9,86301,90,-8.5,43,856,1,12943,
9,5/1/2022 04:45:00,10.9,88210,89,-8.7,43,856,1,12258,
9,5/1/2022 05:00:00,11,90118,89,-8.8,44,856,1,11997,
9,5/1/2022 05:15:00,11.1,93487,88,-8.9,44,856,1,11727,
9,5/1/2022 05:30:00,11.3,98316,88,-8.9,44,856,1.1,11570,
9,5/1/2022 05:45:00,11.4,103146,88,-9,44,856,1.1,11052,
9,5/1/2022 06:00:00,11.6,107975,88,-9,44,856,1,11096,
9,5/1/2022 06:15:00,11.8,113252,88,-9,44,856,1,11079,
9,5/1/2022 06:30:00,11.9,118976,88,-9,44,856,1,10936,
9,5/1/2022 06:45:00,12.1,124701,88,-9.1,44,856,1.5,10514,
9,5/1/2022 07:00:00,12.2,130425,87,-9.1,44,856,1,10188,
9,5/1/2022 07:15:00,12.4,134610,87,-9.1,44,856,1,10227,
9,5/1/2022 07:30:00,12.5,137257,86,-9.1,44,856,1.1,10201,
9,5/1/2022 07:45:00,12.6,139903,85,-9,44,857,1,10052,
9,5/1/2022 08:00:00,12.7,142550,85,-9,44,857,1,10041,
9,5/1/2022 08:15:00,12.9,145084,84,-9,44,857,1.1,9869,
9,5/1/2022 08:30:00,12.9,147507,83,-8.9,43,857,1.1,9913,
9,5/1/2022 08:45:00,12.9,149930,83,-8.9,43,857,1.1,9938,
9,5/1/2022 09:00:00,12.9,152353,82,-8.8,42,857,1.1,9921,
9,5/1/2022 09:15:00,12.9,154582,82,-8.7,42,857,1.1,9910,
9,5/1/2022 09:30:00,12.9,156617,82,-8.4,41,857,1.1,9780,
9,5/1/2022 09:45:00,13,158652,81,-8.1,40,858,1.1,9781,
9,5/1/2022 10:00:00,13,160687,81,-7.8,39,858,1.1,9788,
9,5/1/2022 10:15:00,13,162494,82,-7.4,37,858,1.1,9630,
9,5/1/2022 10:30:00,13.1,164075,82,-6.8,36,858,1.1,9560,
9,5/1/2022 10:45:00,13.2,165655,83,-6.2,34,858,1.1,9603,
9,5/1/2022 11:00:00,13.3,167236,84,-5.6,33,858,1.1,9787,
9,5/1/2022 11:15:00,13.1,164962,84,-5,31,858,1.1,10032,
9,5/1/2022 11:30:00,12.5,158834,85,-4.4,30,858,1.1,10330,
9,5/1/2022 11:45:00,12,152705,86,-3.8,28,858,1,10532,
9,5/1/2022 12:00:00,11.5,146577,87,-3.2,27,858,1.1,10520,
9,5/1/2022 12:15:00,11.1,142258,87,-2.7,26,858,1.1,10576,
9,5/1/2022 12:30:00,11,139749,88,-2.3,25,858,1.1,10874,
9,5/1/2022 12:45:00,10.9,137239,88,-1.8,24,858,1.1,11124,
9,5/1/2022 13:00:00,10.8,134730,89,-1.4,23,858,1.1,11430,
9,5/1/2022 13:15:00,10.6,131464,90,-1,23,858,1.1,11673,
9,5/1/2022 13:30:00,10.4,127441,90,-0.7,22,858,1.1,12008,
9,5/1/2022 13:45:00,10.2,123418,91,-0.3,22,858,1.1,12496,
9,5/1/2022 14:00:00,10,119395,91,0,21,858,1.1,13463,
9,5/1/2022 14:15:00,9.9,116612,92,0.3,21,858,1.1,14643,
9,5/1/2022 14:30:00,9.9,115069,93,0.5,21,858,1,15175,
9,5/1/2022 14:45:00,9.8,113526,94,0.7,20,858,1,15669,
9,5/1/2022 15:00:00,9.8,111983,94,0.9,20,858,1,16699,
9,5/1/2022 15:15:00,9.7,110012,95,1,20,858,1,17329,
9,5/1/2022 15:30:00,9.6,107614,95,1.1,20,858,1.1,17587,
9,5/1/2022 15:45:00,9.6,105216,96,1.1,20,859,1,17713,
9,5/1/2022 16:00:00,9.5,102818,97,1.2,20,859,1,17294,
9,5/1/2022 16:15:00,9.3,100700,98,1.1,20,859,1,17183,
9,5/1/2022 16:30:00,9.1,98862,100,0.9,21,859,1,17291,
9,5/1/2022 16:45:00,9.1,97025,102,0.6,21,859,1,16702,
9,5/1/2022 17:00:00,9,95187,104,0.4,22,859,1,16478,
9,5/1/2022 17:15:00,8.9,94697,106,0.1,23,859,1,16214,
9,5/1/2022 17:30:00,9.1,95554,106,-0.4,24,859,1,16312,
9,5/1/2022 17:45:00,9.2,96412,106,-0.8,25,860,1,16451,
9,5/1/2022 18:00:00,9.3,97269,107,-1.3,26,860,1,16014,
9,5/1/2022 18:15:00,9.4,98364,107,-1.7,26,860,1,15695,
9,5/1/2022 18:30:00,9.4,99697,105,-2.1,27,860,1,15508,
9,5/1/2022 18:45:00,9.6,101030,104,-2.5,28,860,1.1,14815,
9,5/1/2022 19:00:00,9.6,102363,103,-2.9,29,860,1,13987,
9,5/1/2022 19:15:00,9.7,102692,101,-3.2,29,860,1,13525,
9,5/1/2022 19:30:00,9.7,102017,98,-3.4,29,860,1,12882,
9,5/1/2022 19:45:00,9.6,101342,95,-3.7,30,861,1,12301,
9,5/1/2022 20:00:00,9.7,100667,93,-3.9,30,861,1,11799,
9,5/1/2022 20:15:00,9.7,100569,91,-4.1,30,861,1,11386,
9,5/1/2022 20:30:00,9.8,101050,90,-4.2,31,861,1,11229,
9,5/1/2022 20:45:00,9.9,101530,88,-4.4,31,861,1,10637,
9,5/1/2022 21:00:00,10,102011,87,-4.5,32,861,1,10052,
9,5/1/2022 21:15:00,10.1,102268,85,-4.7,32,861,1,9780,
9,5/1/2022 21:30:00,10.2,102303,85,-4.9,33,861,1,9544,
9,5/1/2022 21:45:00,10.3,102338,84,-5,33,860,1,9217,
9,5/1/2022 22:00:00,10.5,102373,84,-5.2,34,860,1,9521,
9,5/1/2022 22:15:00,10.5,102272,83,-5.3,34,860,1,9925,
9,5/1/2022 22:30:00,10.5,102037,82,-5.4,34,860,1,10065,
9,5/1/2022 22:45:00,10.4,101802,82,-5.5,35,860,1,10493,
9,5/1/2022 23:00:00,10.4,101567,81,-5.6,35,860,1,10720,
9,5/1/2022 23:15:00,10.4,101894,81,-5.7,35,860,1,10870,
9,5/1/2022 23:30:00,10.5,102783,81,-5.7,35,860,1,10767,
9,5/1/2022 23:45:00,10.5,103672,81,-5.7,35,860,1,11042,
9,6/1/2022 00:00:00,11.5,136596,80,-6.7,40,861,1,11084,
9,6/1/2022 00:15:00,11.7,142265,80,-6.7,40,861,1,10763,
9,6/1/2022 00:30:00,11.9,146620,80,-6.8,40,861,1,10641,
9,6/1/2022 00:45:00,12.1,150975,81,-6.9,41,860,1,10759,
9,6/1/2022 01:00:00,12.3,155330,81,-7,41,860,1,10607,
9,6/1/2022 01:15:00,12.5,158727,81,-7,41,860,1,10540,
9,6/1/2022 01:30:00,12.7,161168,81,-7.1,41,860,1,10364,
9,6/1/2022 01:45:00,12.9,163608,82,-7.2,42,860,1,10361,
9,6/1/2022 02:00:00,13.1,166049,82,-7.3,42,860,1,10111,
9,6/1/2022 02:15:00,13.4,167753,81,-7.4,42,860,1,9949,
9,6/1/2022 02:30:00,13.5,168721,81,-7.4,42,860,1,9947,
9,6/1/2022 02:45:00,13.6,169688,80,-7.5,43,859,1,10191,
9,6/1/2022 03:00:00,13.7,170656,80,-7.5,43,859,1,10367,
9,6/1/2022 03:15:00,13.8,171741,80,-7.5,43,859,1,10639,
9,6/1/2022 03:30:00,13.9,172942,80,-7.5,43,859,1,10690,
9,6/1/2022 03:45:00,14.1,174143,80,-7.5,43,859,1,10701,
9,6/1/2022 04:00:00,14.2,175344,80,-7.5,43,859,1,10855,
9,6/1/2022 04:15:00,14.3,176216,80,-7.5,43,859,1,10870,
9,6/1/2022 04:30:00,14.4,176759,81,-7.5,43,859,1,10897,
9,6/1/2022 04:45:00,14.4,177303,81,-7.6,43,859,1,10916,
9,6/1/2022 05:00:00,14.5,177846,81,-7.6,43,859,1,10935,
9,6/1/2022 05:15:00,14.5,178201,81,-7.6,43,859,1,10895,
9,6/1/2022 05:30:00,14.5,178368,81,-7.6,43,859,1,10587,
9,6/1/2022 05:45:00,14.4,178535,80,-7.6,43,859,1,10536,
9,6/1/2022 06:00:00,14.4,178702,80,-7.6,43,859,1,10548,
9,6/1/2022 06:15:00,14.4,178783,80,-7.6,43,859,1,10584,
9,6/1/2022 06:30:00,14.3,178779,80,-7.6,43,859,1,10470,
9,6/1/2022 06:45:00,14.4,178775,79,-7.5,42,859,1,10474,
9,6/1/2022 07:00:00,14.3,178771,79,-7.5,42,859,1,10565,
9,6/1/2022 07:15:00,14.3,178698,79,-7.5,42,859,1,10510,
9,6/1/2022 07:30:00,14.4,178557,79,-7.4,42,859,1,10495,
9,6/1/2022 07:45:00,14.4,178416,80,-7.3,41,859,1,10947,
9,6/1/2022 08:00:00,14.5,178275,80,-7.2,41,859,1,10858,
9,6/1/2022 08:15:00,14.5,178325,80,-7.2,41,859,1,10702,
9,6/1/2022 08:30:00,14.4,178568,81,-7.2,41,859,1,10709,
9,6/1/2022 08:45:00,14.2,178811,82,-7.3,42,860,1,10741,
9,6/1/2022 09:00:00,14.1,179054,83,-7.3,42,860,1,10631,
9,6/1/2022 09:15:00,14.1,179257,83,-7.2,42,860,1.1,10576,
9,6/1/2022 09:30:00,14,179422,84,-7,41,860,1,10529,
9,6/1/2022 09:45:00,14,179586,84,-6.9,41,860,1,10506,
9,6/1/2022 10:00:00,13.9,179751,84,-6.7,40,860,1.1,10626,
9,6/1/2022 10:15:00,13.9,179876,84,-6.4,40,860,1,10912,
9,6/1/2022 10:30:00,14,179961,85,-6,39,860,1,11054,
9,6/1/2022 10:45:00,14,180046,85,-5.5,38,860,1,11141,
9,6/1/2022 11:00:00,14.1,180131,85,-5.1,37,860,1,11254,
9,6/1/2022 11:15:00,14,179045,85,-4.6,36,860,1,11552,
9,6/1/2022 11:30:00,13.7,176787,85,-4.1,35,860,1,11884,
9,6/1/2022 11:45:00,13.4,174529,85,-3.6,34,860,1,12143,
9,6/1/2022 12:00:00,13.1,172271,85,-3.1,33,860,1,12531,
9,6/1/2022 12:15:00,12.9,168562,86,-2.7,32,860,1,12700,
9,6/1/2022 12:30:00,12.6,163402,87,-2.4,31,860,1,12788,
9,6/1/2022 12:45:00,12.3,158243,88,-2.1,31,859,1,12696,
9,6/1/2022 13:00:00,12,153083,89,-1.8,30,859,1,12595,
9,6/1/2022 13:15:00,11.7,147258,90,-1.5,30,859,1,12719,
9,6/1/2022 13:30:00,11.5,140767,89,-1.2,29,859,1,12901,
9,6/1/2022 13:45:00,11.3,134276,88,-0.8,28,859,1,13025,
9,6/1/2022 14:00:00,11.1,127785,88,-0.5,27,859,1,12937,
9,6/1/2022 14:15:00,10.9,121283,88,-0.2,27,859,1,12987,
9,6/1/2022 14:30:00,10.7,114770,89,0,27,859,1,13151,
9,6/1/2022 14:45:00,10.6,108257,90,0.3,26,859,1,13141,
9,6/1/2022 15:00:00,10.4,101744,91,0.5,26,859,1,12934,
9,6/1/2022 15:15:00,10.2,96032,92,0.6,26,859,1.1,12889,
9,6/1/2022 15:30:00,10,91123,93,0.7,26,859,1,13235,
9,6/1/2022 15:45:00,9.9,86214,93,0.8,26,859,1,13380,
9,6/1/2022 16:00:00,9.7,81305,94,0.9,26,859,1,13121,
9,6/1/2022 16:15:00,9.6,77456,95,0.8,26,859,1,13014,
9,6/1/2022 16:30:00,9.6,74668,96,0.6,27,859,1,12909,
9,6/1/2022 16:45:00,9.6,71881,97,0.5,27,860,1,12624,
9,6/1/2022 17:00:00,9.5,69093,97,0.3,28,860,1,12829,
9,6/1/2022 17:15:00,9.3,64984,99,0,29,860,1,13077,
9,6/1/2022 17:30:00,9.1,59553,101,-0.4,30,860,1,13246,
9,6/1/2022 17:45:00,8.8,54123,102,-0.7,31,861,1.1,13069,
9,6/1/2022 18:00:00,8.6,48692,105,-1.1,32,861,1,13139,
9,6/1/2022 18:15:00,8.3,44012,106,-1.5,33,861,1,13026,
9,6/1/2022 18:30:00,8.2,40082,107,-2,34,861,1.1,14031,
9,6/1/2022 18:45:00,8.1,36151,107,-2.5,35,862,1,15392,
9,6/1/2022 19:00:00,7.9,32221,108,-3,36,862,1,15654,
9,6/1/2022 19:15:00,7.6,28441,109,-3.5,37,862,1,15549,
9,6/1/2022 19:30:00,7.3,24812,109,-3.8,38,862,1,15603,
9,6/1/2022 19:45:00,7,21183,110,-4.2,39,863,1,15958,
9,6/1/2022 20:00:00,6.7,17554,110,-4.5,40,863,1,16394,
9,6/1/2022 20:15:00,6.5,15251,111,-4.8,40,863,1,17172,
9,6/1/2022 20:30:00,6.5,14274,111,-5.1,41,863,1,17356,
9,6/1/2022 20:45:00,6.4,13298,110,-5.4,42,864,1,17156,
9,6/1/2022 21:00:00,6.4,12321,110,-5.7,43,864,1,16973,
9,6/1/2022 21:15:00,6.4,11633,110,-6,43,864,1,16321,
9,6/1/2022 21:30:00,6.3,11234,111,-6.2,44,864,1.5,16165,
9,6/1/2022 21:45:00,6.4,10834,112,-6.5,45,864,2.3,16070,
9,6/1/2022 22:00:00,6.3,10435,113,-6.7,46,864,1.9,6135,
9,6/1/2022 22:15:00,6,9261,114,-6.9,47,864,1.7,3854,
9,6/1/2022 22:30:00,5.5,7314,114,-7.2,48,864,2,3987,
9,6/1/2022 22:45:00,4.8,5367,114,-7.5,49,865,1.7,2520,
9,6/1/2022 23:00:00,4.3,3420,115,-7.8,50,865,1.5,857,
9,6/1/2022 23:15:00,3.7,2262,116,-7.9,50,865,0.9,-1,
9,6/1/2022 23:30:00,3,1894,118,-8,50,865,0.7,0,
9,6/1/2022 23:45:00,2.2,1527,120,-8.1,51,865,1.3,0,
9,7/1/2022 00:00:00,0.3,359,198,-8.3,54,865,1.6,0,
9,7/1/2022 00:15:00,0.2,330,207,-8.4,54,865,1.3,0,
9,7/1/2022 00:30:00,0.3,314,198,-8.5,55,865,1.1,0,
9,7/1/2022 00:45:00,0.4,299,214,-8.6,55,865,1.4,0,
9,7/1/2022 01:00:00,0.4,283,207,-8.7,56,865,1.3,0,
9,7/1/2022 01:15:00,0.5,295,217,-8.8,56,865,1.2,0,
9,7/1/2022 01:30:00,0.6,335,225,-8.8,56,865,1.3,0,
9,7/1/2022 01:45:00,0.8,376,230,-8.9,55,865,1.3,0,
9,7/1/2022 02:00:00,0.9,416,234,-8.9,55,865,1.6,0,
9,7/1/2022 02:15:00,0.9,434,238,-8.9,55,865,1.8,34,
9,7/1/2022 02:30:00,0.9,431,229,-9,55,865,1.5,221,
9,7/1/2022 02:45:00,0.9,427,229,-9.1,56,865,1.1,-13,
9,7/1/2022 03:00:00,0.9,424,221,-9.2,56,865,0.9,0,
9,7/1/2022 03:15:00,0.9,435,221,-9.3,56,865,0.9,0,
9,7/1/2022 03:30:00,1.1,462,221,-9.3,56,865,1.3,0,
9,7/1/2022 03:45:00,1.1,489,218,-9.4,55,865,1.7,0,
9,7/1/2022 04:00:00,1.3,516,219,-9.4,55,865,1.7,0,
9,7/1/2022 04:15:00,1.2,518,222,-9.4,55,865,1.4,0,
9,7/1/2022 04:30:00,1.1,496,229,-9.5,55,865,1.5,0,
9,7/1/2022 04:45:00,1,475,241,-9.6,56,865,1.8,0,
9,7/1/2022 05:00:00,0.9,453,252,-9.7,56,865,1.7,146,
9,7/1/2022 05:15:00,0.8,430,263,-9.9,57,865,1.7,102,
9,7/1/2022 05:30:00,0.5,406,270,-10.4,59,865,1.8,122,
9,7/1/2022 05:45:00,0.3,383,288,-10.9,61,865,2.1,600,
9,7/1/2022 06:00:00,0.2,359,0,-11.4,63,865,2.2,897,
9,7/1/2022 06:15:00,0.3,456,18,-11.8,64,865,1.9,514,
9,7/1/2022 06:30:00,0.4,674,45,-11.9,65,865,1.8,246,
9,7/1/2022 06:45:00,0.5,893,53,-12,65,865,2,12744,
9,7/1/2022 07:00:00,0.7,1111,63,-12.1,66,865,2.9,11575,
9,7/1/2022 07:15:00,0.8,1147,67,-12.2,66,865,4.7,5579,
9,7/1/2022 07:30:00,0.8,1002,76,-12.3,66,865,5,146,
9,7/1/2022 07:45:00,0.8,857,76,-12.4,66,865,5,146,
9,7/1/2022 08:00:00,0.9,712,84,-12.5,66,865,5,146,
9,7/1/2022 08:15:00,1,663,79,-12.5,66,865,5,146,
9,7/1/2022 08:30:00,1.1,712,75,-12.4,66,865,5,146,
9,7/1/2022 08:45:00,1.3,761,72,-12.4,65,866,5,146,
9,7/1/2022 09:00:00,1.4,810,69,-12.3,65,866,5,146,
9,7/1/2022 09:15:00,1.6,883,72,-12.1,64,866,5,146,
9,7/1/2022 09:30:00,1.7,980,69,-11.8,63,866,5,146,
9,7/1/2022 09:45:00,1.8,1077,68,-11.4,62,866,5,146,
9,7/1/2022 10:00:00,2,1174,66,-11.1,61,866,5,146,
9,7/1/2022 10:15:00,1.9,1193,69,-10.6,59,866,5,146,
9,7/1/2022 10:30:00,1.8,1132,77,-10.1,57,866,5,146,
9,7/1/2022 10:45:00,1.8,1071,84,-9.5,54,866,5,146,
9,7/1/2022 11:00:00,1.8,1010,90,-9,52,866,5,0,
9,7/1/2022 11:15:00,1.8,938,93,-8.4,50,866,5,0,
9,7/1/2022 11:30:00,1.7,853,93,-7.8,47,866,5,0,
9,7/1/2022 11:45:00,1.6,769,97,-7.1,45,866,5,0,
9,7/1/2022 12:00:00,1.5,684,98,-6.5,42,866,5,0,
9,7/1/2022 12:15:00,1.3,627,99,-6,41,866,5,0,
9,7/1/2022 12:30:00,1,596,107,-5.7,40,866,5,0,
9,7/1/2022 12:45:00,0.8,565,113,-5.3,39,865,5,0,
9,7/1/2022 13:00:00,0.6,534,135,-5,38,865,5,0,
9,7/1/2022 13:15:00,0.5,890,180,-4.7,37,865,5,0,
9,7/1/2022 13:30:00,0.7,1634,207,-4.4,36,865,5,0,
9,7/1/2022 13:45:00,1.1,2379,229,-4.1,35,865,5,0,
9,7/1/2022 14:00:00,1.4,3123,236,-3.8,34,865,5,0,
9,7/1/2022 14:15:00,1.8,4117,241,-3.6,34,865,5,0,
9,7/1/2022 14:30:00,2.3,5360,245,-3.4,34,865,5,0,
9,7/1/2022 14:45:00,2.8,6604,244,-3.1,33,865,5,0,
9,7/1/2022 15:00:00,3.3,7847,247,-2.9,33,865,5,0,
9,7/1/2022 15:15:00,3.7,9273,248,-2.7,33,865,5,0,
9,7/1/2022 15:30:00,4,10880,248,-2.6,33,865,5,0,
9,7/1/2022 15:45:00,4.4,12487,249,-2.5,32,865,5,0,
9,7/1/2022 16:00:00,4.7,14094,249,-2.4,32,865,5,0,
9,7/1/2022 16:15:00,5,15390,250,-2.3,32,865,5,0,
9,7/1/2022 16:30:00,5.1,16375,250,-2.4,32,865,5,0,
9,7/1/2022 16:45:00,5.3,17360,251,-2.4,33,865,5,0,
9,7/1/2022 17:00:00,5.4,18345,252,-2.5,33,865,5,0,
9,7/1/2022 17:15:00,5.5,18475,252,-2.6,33,865,5,0,
9,7/1/2022 17:30:00,5.4,17751,253,-2.7,34,865,5,0,
9,7/1/2022 17:45:00,5.4,17026,254,-2.8,34,866,5,0,
9,7/1/2022 18:00:00,5.4,16302,255,-2.9,35,866,5,0,
9,7/1/2022 18:15:00,5.5,15713,256,-3.1,35,866,5,0,
9,7/1/2022 18:30:00,5.6,15259,256,-3.2,36,866,5,0,
9,7/1/2022 18:45:00,5.6,14806,258,-3.4,36,866,5,0,
9,7/1/2022 19:00:00,5.7,14352,258,-3.5,37,866,5,0,
9,7/1/2022 19:15:00,5.7,13703,259,-3.7,37,866,5,0,
9,7/1/2022 19:30:00,5.7,12860,262,-3.8,38,866,5,0,
9,7/1/2022 19:45:00,5.6,12016,264,-4,39,867,5,0,
9,7/1/2022 20:00:00,5.6,11173,267,-4.1,40,867,5,0,
9,7/1/2022 20:15:00,5.5,10279,269,-4.3,40,867,5,0,
9,7/1/2022 20:30:00,5.3,9335,272,-4.4,41,867,5,0,
9,7/1/2022 20:45:00,5.1,8392,276,-4.6,42,867,5,0,
9,7/1/2022 21:00:00,5,7448,279,-4.7,43,867,5,0,
9,7/1/2022 21:15:00,4.9,6772,281,-4.8,43,867,5,0,
9,7/1/2022 21:30:00,4.8,6363,280,-4.9,44,867,5,0,
9,7/1/2022 21:45:00,4.7,5954,280,-5,45,867,5,0,
9,7/1/2022 22:00:00,4.6,5545,279,-5.1,46,867,5,0,
9,7/1/2022 22:15:00,4.4,5247,279,-5.1,46,867,5,0,
9,7/1/2022 22:30:00,4.2,5061,281,-5.2,47,867,5,0,
9,7/1/2022 22:45:00,3.9,4876,283,-5.3,47,867,5,0,
9,7/1/2022 23:00:00,3.7,4690,286,-5.4,48,867,5,0,
9,7/1/2022 23:15:00,3.5,4401,286,-5.4,48,867,5,0,
9,7/1/2022 23:30:00,3.3,4009,286,-5.5,49,867,5,0,
9,7/1/2022 23:45:00,3.1,3616,285,-5.6,49,867,5,0,
9,8/1/2022 00:00:00,2.9,1289,282,-7.3,46,866,5,0,
9,8/1/2022 00:15:00,2.7,1108,280,-7.5,47,866,5,0,
9,8/1/2022 00:30:00,2.5,1003,281,-7.6,47,866,5,0,
9,8/1/2022 00:45:00,2.5,898,282,-7.7,48,866,5,0,
9,8/1/2022 01:00:00,2.3,793,283,-7.8,48,866,5,0,
9,8/1/2022 01:15:00,2.2,728,283,-7.9,48,866,5,0,
9,8/1/2022 01:30:00,2.2,702,280,-7.9,48,866,5,0,
9,8/1/2022 01:45:00,2.2,676,280,-7.8,48,866,5,0,
9,8/1/2022 02:00:00,2.3,650,277,-7.8,48,866,5,0,
9,8/1/2022 02:15:00,2.3,611,280,-7.8,48,866,5,0,
9,8/1/2022 02:30:00,2.4,559,282,-7.8,48,866,5,0,
9,8/1/2022 02:45:00,2.3,506,285,-7.8,48,865,5,0,
9,8/1/2022 03:00:00,2.3,454,288,-7.8,48,865,5,0,
9,8/1/2022 03:15:00,2.2,425,288,-7.8,48,865,5,0,
9,8/1/2022 03:30:00,2,418,288,-7.8,48,865,5,0,
9,8/1/2022 03:45:00,1.8,412,286,-7.7,48,865,5,0,
9,8/1/2022 04:00:00,1.6,405,285,-7.7,48,865,5,0,
9,8/1/2022 04:15:00,1.4,413,287,-7.7,48,865,5,0,
9,8/1/2022 04:30:00,1.1,435,285,-7.8,48,865,5,0,
9,8/1/2022 04:45:00,0.9,457,283,-7.8,48,865,5,0,
9,8/1/2022 05:00:00,0.7,479,278,-7.9,48,865,5,0,
9,8/1/2022 05:15:00,0.5,561,281,-8,48,865,5,0,
9,8/1/2022 05:30:00,0.4,703,284,-8.2,49,865,5,0,
9,8/1/2022 05:45:00,0.2,845,270,-8.4,50,865,5,0,
9,8/1/2022 06:00:00,0.1,987,270,-8.6,51,865,5,0,
9,8/1/2022 06:15:00,0,1329,0,-8.8,51,865,5,0,
9,8/1/2022 06:30:00,0.1,1871,90,-9,52,865,5,0,
9,8/1/2022 06:45:00,0.2,2412,90,-9.1,53,865,5,0,
9,8/1/2022 07:00:00,0.3,2954,90,-9.3,54,865,5,0,
9,8/1/2022 07:15:00,0.5,2949,101,-9.5,54,865,5,0,
9,8/1/2022 07:30:00,0.6,2397,108,-9.7,55,865,5,0,
9,8/1/2022 07:45:00,0.9,1844,111,-9.8,55,865,5,0,
9,8/1/2022 08:00:00,1,1292,114,-10,56,865,5,0,
9,8/1/2022 08:15:00,1.2,1053,114,-10.2,56,865,5,0,
9,8/1/2022 08:30:00,1.3,1126,117,-10.4,57,865,5,0,
9,8/1/2022 08:45:00,1.5,1200,113,-10.7,58,865,5,0,
9,8/1/2022 09:00:00,1.7,1273,115,-10.9,59,865,5,0,
9,8/1/2022 09:15:00,1.7,1374,114,-10.8,58,865,5,0,
9,8/1/2022 09:30:00,1.8,1503,109,-10.4,57,865,5,0,
9,8/1/2022 09:45:00,1.8,1631,106,-10.1,56,866,5,0,
